class,start_time,end_time,duration,final_size,ptEI,ptI,psEI,psI,hit,hit_time,rt_at_hit,r0,spectral_gap,switch_rate,residence_time,calibration,hom_r0
-1,0,506.233748916595,506.233748916595,0.631918543196453,44.0029335289019,45.8030535369025,0.127987382884093,0.0722972204941034,0.343442679126197,43.6029068604574,0.998093692721856,2.5,2.31343052133164,0.0256410256410256,39,Recalibrated,1.5147825847944
-1,0,525.435029001933,525.435029001933,0.629760253645881,44.0029335289019,45.8030535369025,0.127699862060971,0.0721327198372947,0.342863603318321,43.6029068604574,0.995812545870067,2.5,2.31323871055004,0.025,40,Recalibrated,1.5147825847944
-1,0,546.236415761051,546.236415761051,0.627676022085683,44.0029335289019,45.8030535369025,0.127424337170301,0.0719750771415461,0.34230835451637,43.6029068604574,0.993621278836747,2.5,2.31305613584098,0.024390243902439,41,Recalibrated,1.5147825847944
-1,0,568.437895859724,568.437895859724,0.625664313380061,44.0029335289019,45.6030402026802,0.127160079231074,0.0718240727710245,0.341775508975295,43.6029068604574,0.991514690590101,2.5,2.31288214778077,0.0238095238095238,42,Recalibrated,1.5147825847944
-1,0,592.439495966398,592.439495966398,0.623724068052873,44.0029335289019,45.6030402026802,0.126906416623962,0.0716807912022335,0.341263752685559,43.6029068604574,0.989487973452574,2.5,2.31271615627828,0.0232558139534884,43,Recalibrated,1.5147825847944
-1,0,618.241216081072,618.241216081072,0.62185447597474,44.0029335289019,45.6030402026802,0.126662729612284,0.0715431394815474,0.33717421916068,43.4028935262351,0.999016245607806,2.5,2.31255762396562,0.0227272727272727,44,Recalibrated,1.5147825847944
-1,0,646.043069537969,646.043069537969,0.620055157302911,44.0029335289019,45.6030402026802,0.126428445472694,0.0714107946904125,0.336709946421458,43.4028935262351,0.997142753138899,2.5,2.31240606045141,0.0222222222222222,45,Recalibrated,1.5147825847944
-1,0,676.245083005534,676.245083005534,0.618326202532721,43.8029201946797,45.6030402026802,0.12620440363469,0.0712834579481162,0.336263045866579,43.4028935262351,0.995336657111986,2.5,2.31226101730808,0.0217391304347826,46,Recalibrated,1.5147825847944
-1,0,709.24728315221,709.24728315221,0.616668172751756,43.8029201946797,45.6030402026802,0.12599026145507,0.0711608522346564,0.335832569364212,43.4028935262351,0.993594389905372,2.5,2.31212208368654,0.0212765957446809,47,Recalibrated,1.5147825847944
-1,0,745.049669977999,745.049669977999,0.615082060712931,43.8029201946797,45.6030402026802,0.125783938230968,0.0710427204439024,0.335417635845164,43.4028935262351,0.991912631127643,2.5,2.31198888246844,0.0208333333333333,48,Recalibrated,1.5147825847944
-1,0,784.252283485566,784.252283485566,0.613569613006438,43.8029201946797,45.6030402026802,0.125585016120102,0.0709288236393895,0.33501742554378,43.4028935262351,0.990288286572832,2.5,2.31186106688093,0.0204081632653061,49,Recalibrated,1.5147825847944
-1,0,827.055137009134,827.055137009134,0.61213316297442,43.8029201946797,45.6030402026802,0.125393106334523,0.0708189394887958,0.334631174814681,43.4028935262351,0.988718469289668,2.5,2.31173831751031,0.02,50,Recalibrated,1.5147825847944
-1,0,155.810387359157,155.810387359157,0.497451917907183,43.2028801920128,44.8029868657911,0.114990749235192,0.0648831625408272,0.290193467211846,42.0028001866791,0.98765888372727,2.5,2.30568391596201,0,Inf,Recalibrated,1.5147825847944
