0.09678707,0.1164464,0.1585146,0.1789701,0.4492819
0.05356591,0.2486653,0.2015198,0.2065853,0.2896636
0.04424087,0.1228340,0.2407142,0.2317050,0.3605060
0.05088035,0.1183536,0.2307819,0.2154986,0.3844855
0.05177194,0.0595667,0.1716733,0.2396574,0.4773307
