"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.111111111111111,0.0204081632653061,49,"r0","metric",1.93313884022746,"0.111","49"
0.222222222222222,0.0204081632653061,49,"r0","metric",1.92557443166878,"0.222","49"
0.333333333333333,0.0204081632653061,49,"r0","metric",1.91684403822304,"0.333","49"
0.444444444444444,0.0204081632653061,49,"r0","metric",1.9069467064362,"0.444","49"
0.555555555555556,0.0204081632653061,49,"r0","metric",1.89606748184854,"0.556","49"
0.666666666666667,0.0204081632653061,49,"r0","metric",1.88463939228837,"0.667","49"
0.777777777777778,0.0204081632653061,49,"r0","metric",1.87330992842756,"0.778","49"
0.888888888888889,0.0204081632653061,49,"r0","metric",1.86277523006208,"0.889","49"
1,0.0204081632653061,49,"r0","metric",1.85356203603332,"1","49"
0,0.02,50,"r0","metric",1.94073769112975,"0","50"
0.111111111111111,0.02,50,"r0","metric",1.93435030813848,"0.111","50"
0.222222222222222,0.02,50,"r0","metric",1.92691814911842,"0.222","50"
0.333333333333333,0.02,50,"r0","metric",1.91834013757318,"0.333","50"
0.444444444444444,0.02,50,"r0","metric",1.90861570733918,"0.444","50"
0.555555555555556,0.02,50,"r0","metric",1.89792741772132,"0.556","50"
0.666666666666667,0.02,50,"r0","metric",1.88670174579347,"0.667","50"
0.777777777777778,0.02,50,"r0","metric",1.87557567680918,"0.778","50"
0.888888888888889,0.02,50,"r0","metric",1.86523318146535,"0.889","50"
1,0.02,50,"r0","metric",1.85619083735842,"1","50"
0,0,Inf,"r0","metric",2,"0","Inf"
0.111111111111111,0,Inf,"r0","metric",2,"0.111","Inf"
0.222222222222222,0,Inf,"r0","metric",2,"0.222","Inf"
0.333333333333333,0,Inf,"r0","metric",2,"0.333","Inf"
0.444444444444444,0,Inf,"r0","metric",2,"0.444","Inf"
0.555555555555556,0,Inf,"r0","metric",2,"0.556","Inf"
0.666666666666667,0,Inf,"r0","metric",2,"0.667","Inf"
0.777777777777778,0,Inf,"r0","metric",2,"0.778","Inf"
0.888888888888889,0,Inf,"r0","metric",2,"0.889","Inf"
1,0,Inf,"r0","metric",2,"1","Inf"
0,1,1,"r0","diff",-0.543237831310616,"0","1"
0.111111111111111,1,1,"r0","diff",-0.579589693253773,"0.111","1"
0.222222222222222,1,1,"r0","diff",-0.620200980896296,"0.222","1"
0.333333333333333,1,1,"r0","diff",-0.665445874633867,"0.333","1"
0.444444444444444,1,1,"r0","diff",-0.715482809081025,"0.444","1"
0.555555555555556,1,1,"r0","diff",-0.770078206024118,"0.556","1"
0.666666666666667,1,1,"r0","diff",-0.8284457782645,"0.667","1"
0.777777777777778,1,1,"r0","diff",-0.889216244044678,"0.778","1"
0.888888888888889,1,1,"r0","diff",-0.950629247695765,"0.889","1"
1,1,1,"r0","diff",-1.01089699147534,"1","1"
0,0.5,2,"r0","diff",-0.46563242683767,"0","2"
0.111111111111111,0.5,2,"r0","diff",-0.500567956511368,"0.111","2"
0.222222222222222,0.5,2,"r0","diff",-0.539893283876905,"0.222","2"
0.333333333333333,0.5,2,"r0","diff",-0.584026761683117,"0.333","2"
0.444444444444444,0.5,2,"r0","diff",-0.633166521841859,"0.444","2"
0.555555555555556,0.5,2,"r0","diff",-0.687101130329292,"0.556","2"
0.666666666666667,0.5,2,"r0","diff",-0.745032582347282,"0.667","2"
0.777777777777778,0.5,2,"r0","diff",-0.80553392824957,"0.778","2"
0.888888888888889,0.5,2,"r0","diff",-0.866742686935601,"0.889","2"
1,0.5,2,"r0","diff",-0.926741659201751,"1","2"
