"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.777777777777778,1,1,"end_time","diff",192.558576429405,"0.778","1"
0.888888888888889,1,1,"end_time","diff",192.558576429405,"0.889","1"
1,1,1,"end_time","diff",192.358543090515,"1","1"
0,0.5,2,"end_time","diff",166.954309051509,"0","2"
0.111111111111111,0.5,2,"end_time","diff",166.354209034839,"0.111","2"
0.222222222222222,0.5,2,"end_time","diff",165.95414235706,"0.222","2"
0.333333333333333,0.5,2,"end_time","diff",165.55407567928,"0.333","2"
0.444444444444444,0.5,2,"end_time","diff",165.1540090015,"0.444","2"
0.555555555555556,0.5,2,"end_time","diff",164.753942323721,"0.556","2"
0.666666666666667,0.5,2,"end_time","diff",164.153842307051,"0.667","2"
0.777777777777778,0.5,2,"end_time","diff",163.753775629272,"0.778","2"
0.888888888888889,0.5,2,"end_time","diff",163.153675612602,"0.889","2"
1,0.5,2,"end_time","diff",162.753608934822,"1","2"
0,0.333333333333333,3,"end_time","diff",145.950808468078,"0","3"
0.111111111111111,0.333333333333333,3,"end_time","diff",144.950641773629,"0.111","3"
0.222222222222222,0.333333333333333,3,"end_time","diff",144.15050841807,"0.222","3"
0.333333333333333,0.333333333333333,3,"end_time","diff",143.150341723621,"0.333","3"
0.444444444444444,0.333333333333333,3,"end_time","diff",142.150175029172,"0.444","3"
0.555555555555556,0.333333333333333,3,"end_time","diff",141.150008334722,"0.556","3"
0.666666666666667,0.333333333333333,3,"end_time","diff",140.149841640273,"0.667","3"
0.777777777777778,0.333333333333333,3,"end_time","diff",139.149674945824,"0.778","3"
0.888888888888889,0.333333333333333,3,"end_time","diff",137.949474912485,"0.889","3"
1,0.333333333333333,3,"end_time","diff",136.749274879147,"1","3"
0,0.25,4,"end_time","diff",130.948308051342,"0","4"
0.111111111111111,0.25,4,"end_time","diff",129.748108018003,"0.111","4"
0.222222222222222,0.25,4,"end_time","diff",128.547907984664,"0.222","4"
0.333333333333333,0.25,4,"end_time","diff",127.147674612435,"0.333","4"
0.444444444444444,0.25,4,"end_time","diff",125.747441240207,"0.444","4"
0.555555555555556,0.25,4,"end_time","diff",124.347207867978,"0.556","4"
0.666666666666667,0.25,4,"end_time","diff",122.746941156859,"0.667","4"
0.777777777777778,0.25,4,"end_time","diff",121.346707784631,"0.778","4"
0.888888888888889,0.25,4,"end_time","diff",119.746441073512,"0.889","4"
1,0.25,4,"end_time","diff",118.146174362394,"1","4"
0,0.2,5,"end_time","diff",120.746607767961,"0","5"
0.111111111111111,0.2,5,"end_time","diff",119.146341056843,"0.111","5"
0.222222222222222,0.2,5,"end_time","diff",117.746107684614,"0.222","5"
0.333333333333333,0.2,5,"end_time","diff",116.145840973496,"0.333","5"
0.444444444444444,0.2,5,"end_time","diff",114.545574262377,"0.444","5"
0.555555555555556,0.2,5,"end_time","diff",112.945307551259,"0.556","5"
0.666666666666667,0.2,5,"end_time","diff",111.14500750125,"0.667","5"
0.777777777777778,0.2,5,"end_time","diff",109.544740790132,"0.778","5"
0.888888888888889,0.2,5,"end_time","diff",107.944474079013,"0.889","5"
1,0.2,5,"end_time","diff",106.144174029005,"1","5"
0,0.166666666666667,6,"end_time","diff",113.745440906818,"0","6"
0.111111111111111,0.166666666666667,6,"end_time","diff",112.145174195699,"0.111","6"
0.222222222222222,0.166666666666667,6,"end_time","diff",110.544907484581,"0.222","6"
0.333333333333333,0.166666666666667,6,"end_time","diff",108.944640773462,"0.333","6"
0.444444444444444,0.166666666666667,6,"end_time","diff",107.344374062344,"0.444","6"
0.555555555555556,0.166666666666667,6,"end_time","diff",105.744107351225,"0.556","6"
