"epsilon","switch_rate","res_time","hit_metric","hit_diff","final_size_metric","final_size_diff","end_time_metric","end_time_diff","r0_metric","r0_diff","psI_metric","psI_diff","ptI_metric","ptI_diff"
0.777777777777778,0.0555555555555556,18,0.325949003260054,-0.174050996739946,0.621437168366233,-0.175707150191737,329.454909151525,170.554909151525,2.26682019490142,0.266820194901417,0.0548705858124568,-0.0323307395004662,55.6092682113686,-2.29073178863144
0.888888888888889,0.0555555555555556,18,0.311468463077509,-0.188531536922491,0.617468214586189,-0.179676103971781,367.46124354059,208.56124354059,2.36924676662892,0.369246766628918,0.0532645083467096,-0.0339368169662134,53.6089348224704,-4.29106517752959
1,0.0555555555555556,18,0.312220302940408,-0.187779697059592,0.613699843078628,-0.183444475479342,433.272212035339,274.372212035339,2.48546417191977,0.485464171919773,0.0500558597527866,-0.0371454655601364,51.6086014335723,-6.29139856642774
0,0.0526315789473684,19,0.363787385935598,-0.136212614064402,0.62776604486921,-0.169378273688759,269.244874145691,110.344874145691,1.86419054217235,-0.135809457827653,0.0521814742474974,-0.0350198510654256,66.4110685114186,8.51106851141857
0.111111111111111,0.0526315789473684,19,0.362786423684882,-0.137213576315118,0.62831726202204,-0.16882705653593,271.245207534589,112.345207534589,1.9001314825919,-0.0998685174080989,0.0530349772020581,-0.0341663481108649,65.0108351391899,7.11083513918986
0.222222222222222,0.0526315789473684,19,0.359573526630994,-0.140426473369006,0.62843891399995,-0.16870540455802,274.445740956826,115.545740956826,1.94168303517137,-0.0583169648286321,0.0538581131269198,-0.0333432121860033,63.6106017669612,5.71060176696115
0.333333333333333,0.0526315789473684,19,0.356508901407729,-0.143491098592271,0.628032067254525,-0.169112251303445,279.246541090182,120.346541090182,1.99005648408218,-0.00994351591782472,0.0546083081215919,-0.0325930171913312,62.0103350558426,4.11033505584264
0.444444444444444,0.0526315789473684,19,0.350581463755633,-0.149418536244367,0.626985091782728,-0.170159226775242,286.647774629105,127.747774629105,2.04668472611229,0.0466847261122854,0.0552195958901642,-0.0319817294227588,60.4100683447241,2.51006834472412
0.555555555555556,0.0526315789473684,19,0.343897161883049,-0.156102838116951,0.625182540317646,-0.171961778240324,297.649608268045,138.749608268045,2.11317368352334,0.113173683523343,0.055586603855019,-0.031614721457904,58.6097682947158,0.709768294715779
0.666666666666667,0.0526315789473684,19,0.332940954687574,-0.167059045312426,0.622534812717495,-0.174609505840475,314.852475412569,155.952475412569,2.19116557827744,0.191165578277435,0.0555417126340827,-0.0316596126788403,56.8094682447075,-1.09053175529255
