"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.7,0.035670356703567,28.0344827586207,"final_size","metric",0.558853504826335,"0.7","28.03"
0.75,0.035670356703567,28.0344827586207,"final_size","metric",0.564403083228735,"0.75","28.03"
0.8,0.035670356703567,28.0344827586207,"final_size","metric",0.570423528853365,"0.8","28.03"
0.85,0.035670356703567,28.0344827586207,"final_size","metric",0.57665945832463,"0.85","28.03"
0.9,0.035670356703567,28.0344827586207,"final_size","metric",0.582914203231342,"0.9","28.03"
0.95,0.035670356703567,28.0344827586207,"final_size","metric",0.589097021115476,"0.95","28.03"
1,0.035670356703567,28.0344827586207,"final_size","metric",0.595232933974588,"1","28.03"
0,0.0336426914153132,29.7241379310345,"final_size","metric",0.534899260260949,"0","29.72"
0.05,0.0336426914153132,29.7241379310345,"final_size","metric",0.535252040873683,"0.05","29.72"
0.1,0.0336426914153132,29.7241379310345,"final_size","metric",0.535587539473373,"0.1","29.72"
0.15,0.0336426914153132,29.7241379310345,"final_size","metric",0.53592765963588,"0.15","29.72"
0.2,0.0336426914153132,29.7241379310345,"final_size","metric",0.536303338204705,"0.2","29.72"
0.25,0.0336426914153132,29.7241379310345,"final_size","metric",0.536757827270651,"0.25","29.72"
0.3,0.0336426914153132,29.7241379310345,"final_size","metric",0.53735047011892,"0.3","29.72"
0.35,0.0336426914153132,29.7241379310345,"final_size","metric",0.538162063786829,"0.35","29.72"
0.4,0.0336426914153132,29.7241379310345,"final_size","metric",0.539299552785552,"0.4","29.72"
0.45,0.0336426914153132,29.7241379310345,"final_size","metric",0.540898602209806,"0.45","29.72"
0.5,0.0336426914153132,29.7241379310345,"final_size","metric",0.543118256060109,"0.5","29.72"
0.55,0.0336426914153132,29.7241379310345,"final_size","metric",0.546118752776564,"0.55","29.72"
0.6,0.0336426914153132,29.7241379310345,"final_size","metric",0.550015989939089,"0.6","29.72"
0.65,0.0336426914153132,29.7241379310345,"final_size","metric",0.554821810305213,"0.65","29.72"
0.7,0.0336426914153132,29.7241379310345,"final_size","metric",0.560406942590968,"0.7","29.72"
0.75,0.0336426914153132,29.7241379310345,"final_size","metric",0.56652639608059,"0.75","29.72"
0.8,0.0336426914153132,29.7241379310345,"final_size","metric",0.572900496788986,"0.8","29.72"
0.85,0.0336426914153132,29.7241379310345,"final_size","metric",0.579302304943997,"0.85","29.72"
0.9,0.0336426914153132,29.7241379310345,"final_size","metric",0.585611684743761,"0.9","29.72"
0.95,0.0336426914153132,29.7241379310345,"final_size","metric",0.591828960642704,"0.95","29.72"
1,0.0336426914153132,29.7241379310345,"final_size","metric",0.598051480619455,"1","29.72"
0,0.0318331503841932,31.4137931034483,"final_size","metric",0.532444164500973,"0","31.41"
0.05,0.0318331503841932,31.4137931034483,"final_size","metric",0.532729282619079,"0.05","31.41"
0.1,0.0318331503841932,31.4137931034483,"final_size","metric",0.533010947351885,"0.1","31.41"
0.15,0.0318331503841932,31.4137931034483,"final_size","metric",0.533317344753692,"0.15","31.41"
0.2,0.0318331503841932,31.4137931034483,"final_size","metric",0.533688146971434,"0.2","31.41"
0.25,0.0318331503841932,31.4137931034483,"final_size","metric",0.534178728518756,"0.25","31.41"
0.3,0.0318331503841932,31.4137931034483,"final_size","metric",0.53486536502587,"0.3","31.41"
0.35,0.0318331503841932,31.4137931034483,"final_size","metric",0.535851349974264,"0.35","31.41"
0.4,0.0318331503841932,31.4137931034483,"final_size","metric",0.537271468846151,"0.4","31.41"
0.45,0.0318331503841932,31.4137931034483,"final_size","metric",0.539290450885488,"0.45","31.41"
0.5,0.0318331503841932,31.4137931034483,"final_size","metric",0.542085738699787,"0.5","31.41"
0.55,0.0318331503841932,31.4137931034483,"final_size","metric",0.545803516190317,"0.55","31.41"
0.6,0.0318331503841932,31.4137931034483,"final_size","metric",0.550491890854747,"0.6","31.41"
0.65,0.0318331503841932,31.4137931034483,"final_size","metric",0.556046885946082,"0.65","31.41"
0.7,0.0318331503841932,31.4137931034483,"final_size","metric",0.562223240871808,"0.7","31.41"
0.75,0.0318331503841932,31.4137931034483,"final_size","metric",0.568717180338635,"0.75","31.41"
0.8,0.0318331503841932,31.4137931034483,"final_size","metric",0.575265960597033,"0.8","31.41"
0.85,0.0318331503841932,31.4137931034483,"final_size","metric",0.581712364513216,"0.85","31.41"
0.9,0.0318331503841932,31.4137931034483,"final_size","metric",0.588024844479628,"0.9","31.41"
0.95,0.0318331503841932,31.4137931034483,"final_size","metric",0.594281658360689,"0.95","31.41"
1,0.0318331503841932,31.4137931034483,"final_size","metric",0.600618044844071,"1","31.41"
0,0.0302083333333333,33.1034482758621,"final_size","metric",0.529971134004929,"0","33.1"
0.05,0.0302083333333333,33.1034482758621,"final_size","metric",0.530198232082185,"0.05","33.1"
0.1,0.0302083333333333,33.1034482758621,"final_size","metric",0.53043791005557,"0.1","33.1"
0.15,0.0302083333333333,33.1034482758621,"final_size","metric",0.530725549633721,"0.15","33.1"
0.2,0.0302083333333333,33.1034482758621,"final_size","metric",0.531111339552161,"0.2","33.1"
0.25,0.0302083333333333,33.1034482758621,"final_size","metric",0.531665432034645,"0.25","33.1"
0.3,0.0302083333333333,33.1034482758621,"final_size","metric",0.532484744421296,"0.3","33.1"
0.35,0.0302083333333333,33.1034482758621,"final_size","metric",0.533699323803662,"0.35","33.1"
0.4,0.0302083333333333,33.1034482758621,"final_size","metric",0.535475184118913,"0.4","33.1"
0.45,0.0302083333333333,33.1034482758621,"final_size","metric",0.53800322494474,"0.45","33.1"
0.5,0.0302083333333333,33.1034482758621,"final_size","metric",0.541461570209284,"0.5","33.1"
0.55,0.0302083333333333,33.1034482758621,"final_size","metric",0.545945141279665,"0.55","33.1"
0.6,0.0302083333333333,33.1034482758621,"final_size","metric",0.551391974409557,"0.6","33.1"
0.65,0.0302083333333333,33.1034482758621,"final_size","metric",0.557570791952058,"0.65","33.1"
0.7,0.0302083333333333,33.1034482758621,"final_size","metric",0.564157694260664,"0.7","33.1"
0.75,0.0302083333333333,33.1034482758621,"final_size","metric",0.570849673243628,"0.75","33.1"
0.8,0.0302083333333333,33.1034482758621,"final_size","metric",0.577445202347289,"0.8","33.1"
0.85,0.0302083333333333,33.1034482758621,"final_size","metric",0.583872729050199,"0.85","33.1"
0.9,0.0302083333333333,33.1034482758621,"final_size","metric",0.590182256370618,"0.9","33.1"
0.95,0.0302083333333333,33.1034482758621,"final_size","metric",0.5965055743292,"0.95","33.1"
1,0.0302083333333333,33.1034482758621,"final_size","metric",0.602977083873727,"1","33.1"
0,0.0287413280475719,34.7931034482759,"final_size","metric",0.527503223539341,"0","34.79"
0.05,0.0287413280475719,34.7931034482759,"final_size","metric",0.527681482462532,"0.05","34.79"
0.1,0.0287413280475719,34.7931034482759,"final_size","metric",0.527890533374982,"0.1","34.79"
0.15,0.0287413280475719,34.7931034482759,"final_size","metric",0.528174554115305,"0.15","34.79"
0.2,0.0287413280475719,34.7931034482759,"final_size","metric",0.528596280356705,"0.2","34.79"
0.25,0.0287413280475719,34.7931034482759,"final_size","metric",0.529243844849091,"0.25","34.79"
0.3,0.0287413280475719,34.7931034482759,"final_size","metric",0.530239054746156,"0.3","34.79"
0.35,0.0287413280475719,34.7931034482759,"final_size","metric",0.531743377098929,"0.35","34.79"
0.4,0.0287413280475719,34.7931034482759,"final_size","metric",0.533954970871216,"0.4","34.79"
0.45,0.0287413280475719,34.7931034482759,"final_size","metric",0.537080479928743,"0.45","34.79"
0.5,0.0287413280475719,34.7931034482759,"final_size","metric",0.541267672834568,"0.5","34.79"
0.55,0.0287413280475719,34.7931034482759,"final_size","metric",0.546514957149363,"0.55","34.79"
0.6,0.0287413280475719,34.7931034482759,"final_size","metric",0.552625081295678,"0.6","34.79"
0.65,0.0287413280475719,34.7931034482759,"final_size","metric",0.559264294038081,"0.65","34.79"
0.7,0.0287413280475719,34.7931034482759,"final_size","metric",0.566087820284969,"0.7","34.79"
0.75,0.0287413280475719,34.7931034482759,"final_size","metric",0.572842429911822,"0.75","34.79"
0.8,0.0287413280475719,34.7931034482759,"final_size","metric",0.579408510555061,"0.8","34.79"
0.85,0.0287413280475719,34.7931034482759,"final_size","metric",0.585797871867019,"0.85","34.79"
0.9,0.0287413280475719,34.7931034482759,"final_size","metric",0.59212497696775,"0.9","34.79"
0.95,0.0287413280475719,34.7931034482759,"final_size","metric",0.598545381758711,"0.95","34.79"
1,0.0287413280475719,34.7931034482759,"final_size","metric",0.605158298333549,"1","34.79"
0,0.0274102079395085,36.4827586206897,"final_size","metric",0.525057540945571,"0","36.48"
0.05,0.0274102079395085,36.4827586206897,"final_size","metric",0.525195741519493,"0.05","36.48"
0.1,0.0274102079395085,36.4827586206897,"final_size","metric",0.525385571844557,"0.1","36.48"
0.15,0.0274102079395085,36.4827586206897,"final_size","metric",0.525681607235666,"0.15","36.48"
0.2,0.0274102079395085,36.4827586206897,"final_size","metric",0.526161760252202,"0.2","36.48"
0.25,0.0274102079395085,36.4827586206897,"final_size","metric",0.526936160774473,"0.25","36.48"
0.3,0.0274102079395085,36.4827586206897,"final_size","metric",0.528156400492214,"0.3","36.48"
0.35,0.0274102079395085,36.4827586206897,"final_size","metric",0.530019269111097,"0.35","36.48"
0.4,0.0274102079395085,36.4827586206897,"final_size","metric",0.532751248054133,"0.4","36.48"
0.45,0.0274102079395085,36.4827586206897,"final_size","metric",0.536552459778703,"0.45","36.48"
0.5,0.0274102079395085,36.4827586206897,"final_size","metric",0.541496579367642,"0.5","36.48"
0.55,0.0274102079395085,36.4827586206897,"final_size","metric",0.547446887062552,"0.55","36.48"
0.6,0.0274102079395085,36.4827586206897,"final_size","metric",0.554078830216509,"0.6","36.48"
0.65,0.0274102079395085,36.4827586206897,"final_size","metric",0.561009078444169,"0.65","36.48"
0.7,0.0274102079395085,36.4827586206897,"final_size","metric",0.567926368573693,"0.7","36.48"
0.75,0.0274102079395085,36.4827586206897,"final_size","metric",0.574654100714704,"0.75","36.48"
0.8,0.0274102079395085,36.4827586206897,"final_size","metric",0.58115678119681,"0.8","36.48"
0.85,0.0274102079395085,36.4827586206897,"final_size","metric",0.58751788482058,"0.85","36.48"
0.9,0.0274102079395085,36.4827586206897,"final_size","metric",0.593894483473272,"0.9","36.48"
0.95,0.0274102079395085,36.4827586206897,"final_size","metric",0.600435226954949,"0.95","36.48"
1,0.0274102079395085,36.4827586206897,"final_size","metric",0.607179999254232,"1","36.48"
0,0.026196928635953,38.1724137931035,"final_size","metric",0.522646820899354,"0","38.17"
0.05,0.026196928635953,38.1724137931035,"final_size","metric",0.522753450851271,"0.05","38.17"
0.1,0.026196928635953,38.1724137931035,"final_size","metric",0.522935607139302,"0.1","38.17"
0.15,0.026196928635953,38.1724137931035,"final_size","metric",0.523260192457896,"0.15","38.17"
0.2,0.026196928635953,38.1724137931035,"final_size","metric",0.523823648362268,"0.2","38.17"
0.25,0.026196928635953,38.1724137931035,"final_size","metric",0.524762735145463,"0.25","38.17"
0.3,0.026196928635953,38.1724137931035,"final_size","metric",0.526264218914879,"0.3","38.17"
0.35,0.026196928635953,38.1724137931035,"final_size","metric",0.528561814624568,"0.35","38.17"
0.4,0.026196928635953,38.1724137931035,"final_size","metric",0.531898058219308,"0.4","38.17"
0.45,0.026196928635953,38.1724137931035,"final_size","metric",0.536429497912441,"0.45","38.17"
0.5,0.026196928635953,38.1724137931035,"final_size","metric",0.542107950576583,"0.5","38.17"
0.55,0.026196928635953,38.1724137931035,"final_size","metric",0.548648451126564,"0.55","38.17"
0.6,0.026196928635953,38.1724137931035,"final_size","metric",0.555641379138643,"0.6","38.17"
0.65,0.026196928635953,38.1724137931035,"final_size","metric",0.56271324436837,"0.65","38.17"
0.7,0.026196928635953,38.1724137931035,"final_size","metric",0.569621287329788,"0.7","38.17"
0.75,0.026196928635953,38.1724137931035,"final_size","metric",0.576272937080176,"0.75","38.17"
0.8,0.026196928635953,38.1724137931035,"final_size","metric",0.582708852225754,"0.8","38.17"
0.85,0.026196928635953,38.1724137931035,"final_size","metric",0.589068229362866,"0.85","38.17"
0.9,0.026196928635953,38.1724137931035,"final_size","metric",0.59552654229892,"0.9","38.17"
0.95,0.026196928635953,38.1724137931035,"final_size","metric",0.602197989665031,"0.95","38.17"
1,0.026196928635953,38.1724137931035,"final_size","metric",0.609054116582201,"1","38.17"
0,0.0250865051903114,39.8620689655172,"final_size","metric",0.520280389258523,"0","39.86"
0.05,0.0250865051903114,39.8620689655172,"final_size","metric",0.520363949394315,"0.05","39.86"
0.1,0.0250865051903114,39.8620689655172,"final_size","metric",0.520550378301117,"0.1","39.86"
0.15,0.0250865051903114,39.8620689655172,"final_size","metric",0.520921463039117,"0.15","39.86"
0.2,0.0250865051903114,39.8620689655172,"final_size","metric",0.521596190818162,"0.2","39.86"
0.25,0.0250865051903114,39.8620689655172,"final_size","metric",0.522743595430897,"0.25","39.86"
0.3,0.0250865051903114,39.8620689655172,"final_size","metric",0.524590540714629,"0.3","39.86"
0.35,0.0250865051903114,39.8620689655172,"final_size","metric",0.527404340978993,"0.35","39.86"
0.4,0.0250865051903114,39.8620689655172,"final_size","metric",0.531418196511702,"0.4","39.86"
0.45,0.0250865051903114,39.8620689655172,"final_size","metric",0.536695768866952,"0.45","39.86"
0.5,0.0250865051903114,39.8620689655172,"final_size","metric",0.543032084329201,"0.5","39.86"
0.55,0.0250865051903114,39.8620689655172,"final_size","metric",0.550017435589979,"0.55","39.86"
0.6,0.0250865051903114,39.8620689655172,"final_size","metric",0.557217863000698,"0.6","39.86"
0.65,0.0250865051903114,39.8620689655172,"final_size","metric",0.564315037170707,"0.65","39.86"
0.7,0.0250865051903114,39.8620689655172,"final_size","metric",0.571148908123159,"0.7","39.86"
0.75,0.0250865051903114,39.8620689655172,"final_size","metric",0.577706383759609,"0.75","39.86"
0.8,0.0250865051903114,39.8620689655172,"final_size","metric",0.584092114295679,"0.8","39.86"
0.85,0.0250865051903114,39.8620689655172,"final_size","metric",0.590483124629683,"0.85","39.86"
0.9,0.0250865051903114,39.8620689655172,"final_size","metric",0.597048691305834,"0.9","39.86"
0.95,0.0250865051903114,39.8620689655172,"final_size","metric",0.60384791619744,"0.95","39.86"
1,0.0250865051903114,39.8620689655172,"final_size","metric",0.610790230260195,"1","39.86"
0,0.0240663900414938,41.551724137931,"final_size","metric",0.517965237148071,"0","41.55"
0.05,0.0240663900414938,41.551724137931,"final_size","metric",0.518034302536983,"0.05","41.55"
0.1,0.0240663900414938,41.551724137931,"final_size","metric",0.518237638872557,"0.1","41.55"
0.15,0.0240663900414938,41.551724137931,"final_size","metric",0.518675125870141,"0.15","41.55"
0.2,0.0240663900414938,41.551724137931,"final_size","metric",0.519493180679939,"0.2","41.55"
0.25,0.0240663900414938,41.551724137931,"final_size","metric",0.520899357898772,"0.25","41.55"
0.3,0.0240663900414938,41.551724137931,"final_size","metric",0.523163985399272,"0.3","41.55"
0.35,0.0240663900414938,41.551724137931,"final_size","metric",0.52657572363594,"0.35","41.55"
0.4,0.0240663900414938,41.551724137931,"final_size","metric",0.53131695691541,"0.4","41.55"
0.45,0.0240663900414938,41.551724137931,"final_size","metric",0.537307341358776,"0.45","41.55"
0.5,0.0240663900414938,41.551724137931,"final_size","metric",0.544181420802827,"0.5","41.55"
0.55,0.0240663900414938,41.551724137931,"final_size","metric",0.551458970239107,"0.55","41.55"
0.6,0.0240663900414938,41.551724137931,"final_size","metric",0.558738139607463,"0.6","41.55"
0.65,0.0240663900414938,41.551724137931,"final_size","metric",0.565779517531824,"0.65","41.55"
0.7,0.0240663900414938,41.551724137931,"final_size","metric",0.572505607657027,"0.7","41.55"
0.75,0.0240663900414938,41.551724137931,"final_size","metric",0.578972837623766,"0.75","41.55"
0.8,0.0240663900414938,41.551724137931,"final_size","metric",0.585336476300278,"0.8","41.55"
0.85,0.0240663900414938,41.551724137931,"final_size","metric",0.591792186726648,"0.85","41.55"
0.9,0.0240663900414938,41.551724137931,"final_size","metric",0.598479985767634,"0.9","41.55"
0.95,0.0240663900414938,41.551724137931,"final_size","metric",0.605393378452342,"0.95","41.55"
1,0.0240663900414938,41.551724137931,"final_size","metric",0.612397832398292,"1","41.55"
0,0.0231259968102073,43.2413793103448,"final_size","metric",0.51570638940022,"0","43.24"
0.05,0.0231259968102073,43.2413793103448,"final_size","metric",0.515769730739487,"0.05","43.24"
0.1,0.0231259968102073,43.2413793103448,"final_size","metric",0.516003676891137,"0.1","43.24"
0.15,0.0231259968102073,43.2413793103448,"final_size","metric",0.516530062968504,"0.15","43.24"
0.2,0.0231259968102073,43.2413793103448,"final_size","metric",0.517528727795553,"0.2","43.24"
0.25,0.0231259968102073,43.2413793103448,"final_size","metric",0.519252223841645,"0.25","43.24"
0.3,0.0231259968102073,43.2413793103448,"final_size","metric",0.522013263518025,"0.3","43.24"
0.35,0.0231259968102073,43.2413793103448,"final_size","metric",0.526095807112637,"0.35","43.24"
0.4,0.0231259968102073,43.2413793103448,"final_size","metric",0.531576495889341,"0.4","43.24"
0.45,0.0231259968102073,43.2413793103448,"final_size","metric",0.53819668681158,"0.45","43.24"
0.5,0.0231259968102073,43.2413793103448,"final_size","metric",0.545465297461828,"0.5","43.24"
0.55,0.0231259968102073,43.2413793103448,"final_size","metric",0.552896075128609,"0.55","43.24"
0.6,0.0231259968102073,43.2413793103448,"final_size","metric",0.560156561243041,"0.6","43.24"
0.65,0.0231259968102073,43.2413793103448,"final_size","metric",0.567092384285995,"0.65","43.24"
0.7,0.0231259968102073,43.2413793103448,"final_size","metric",0.573700457502244,"0.7","43.24"
0.75,0.0231259968102073,43.2413793103448,"final_size","metric",0.580095849063475,"0.75","43.24"
0.8,0.0231259968102073,43.2413793103448,"final_size","metric",0.586470407206327,"0.8","43.24"
0.85,0.0231259968102073,43.2413793103448,"final_size","metric",0.593018799703248,"0.85","43.24"
0.9,0.0231259968102073,43.2413793103448,"final_size","metric",0.599832344135182,"0.9","43.24"
0.95,0.0231259968102073,43.2413793103448,"final_size","metric",0.606839657798785,"0.95","43.24"
1,0.0231259968102073,43.2413793103448,"final_size","metric",0.613887227837801,"1","43.24"
0,0.022256331542594,44.9310344827586,"final_size","metric",0.513507523275554,"0","44.93"
0.05,0.022256331542594,44.9310344827586,"final_size","metric",0.513574395341163,"0.05","44.93"
0.1,0.022256331542594,44.9310344827586,"final_size","metric",0.513854158594672,"0.1","44.93"
0.15,0.022256331542594,44.9310344827586,"final_size","metric",0.514495304409254,"0.15","44.93"
0.2,0.022256331542594,44.9310344827586,"final_size","metric",0.515718112697852,"0.2","44.93"
0.25,0.022256331542594,44.9310344827586,"final_size","metric",0.517826011573732,"0.25","44.93"
0.3,0.022256331542594,44.9310344827586,"final_size","metric",0.521164662021921,"0.3","44.93"
0.35,0.022256331542594,44.9310344827586,"final_size","metric",0.525969501362889,"0.35","44.93"
0.4,0.022256331542594,44.9310344827586,"final_size","metric",0.532154499227602,"0.4","44.93"
0.45,0.022256331542594,44.9310344827586,"final_size","metric",0.539283609786118,"0.45","44.93"
0.5,0.022256331542594,44.9310344827586,"final_size","metric",0.546802666260896,"0.5","44.93"
0.55,0.022256331542594,44.9310344827586,"final_size","metric",0.554273067933954,"0.55","44.93"
0.6,0.022256331542594,44.9310344827586,"final_size","metric",0.561448061603486,"0.6","44.93"
0.65,0.022256331542594,44.9310344827586,"final_size","metric",0.568253228108116,"0.65","44.93"
0.7,0.022256331542594,44.9310344827586,"final_size","metric",0.574749772068227,"0.7","44.93"
0.75,0.022256331542594,44.9310344827586,"final_size","metric",0.581100349316514,"0.75","44.93"
0.8,0.022256331542594,44.9310344827586,"final_size","metric",0.587519030889402,"0.8","44.93"
0.85,0.022256331542594,44.9310344827586,"final_size","metric",0.594179770664572,"0.85","44.93"
0.9,0.022256331542594,44.9310344827586,"final_size","metric",0.601112268626886,"0.9","44.93"
0.95,0.022256331542594,44.9310344827586,"final_size","metric",0.608191205998219,"0.95","44.93"
1,0.022256331542594,44.9310344827586,"final_size","metric",0.615269621016938,"1","44.93"
0,0.0214497041420118,46.6206896551724,"final_size","metric",0.511371279581286,"0","46.62"
0.05,0.0214497041420118,46.6206896551724,"final_size","metric",0.511451635982249,"0.05","46.62"
0.1,0.0214497041420118,46.6206896551724,"final_size","metric",0.511794244185111,"0.1","46.62"
0.15,0.0214497041420118,46.6206896551724,"final_size","metric",0.512580249627142,"0.15","46.62"
0.2,0.0214497041420118,46.6206896551724,"final_size","metric",0.514078457359438,"0.2","46.62"
0.25,0.0214497041420118,46.6206896551724,"final_size","metric",0.516645935732096,"0.25","46.62"
0.3,0.0214497041420118,46.6206896551724,"final_size","metric",0.520638045627884,"0.3","46.62"
0.35,0.0214497041420118,46.6206896551724,"final_size","metric",0.526181575795823,"0.35","46.62"
0.4,0.0214497041420118,46.6206896551724,"final_size","metric",0.532988777049575,"0.4","46.62"
0.45,0.0214497041420118,46.6206896551724,"final_size","metric",0.540487622823388,"0.45","46.62"
0.5,0.0214497041420118,46.6206896551724,"final_size","metric",0.548129025063021,"0.5","46.62"
0.55,0.0214497041420118,46.6206896551724,"final_size","metric",0.555554305104409,"0.55","46.62"
0.6,0.0214497041420118,46.6206896551724,"final_size","metric",0.562602924372446,"0.6","46.62"
0.65,0.0214497041420118,46.6206896551724,"final_size","metric",0.569270618013065,"0.65","46.62"
0.7,0.0214497041420118,46.6206896551724,"final_size","metric",0.575673136706003,"0.7","46.62"
0.75,0.0214497041420118,46.6206896551724,"final_size","metric",0.582010305391728,"0.75","46.62"
0.8,0.0214497041420118,46.6206896551724,"final_size","metric",0.588502929302963,"0.8","46.62"
0.85,0.0214497041420118,46.6206896551724,"final_size","metric",0.595286135014227,"0.85","46.62"
0.9,0.0214497041420118,46.6206896551724,"final_size","metric",0.602322988684812,"0.9","46.62"
0.95,0.0214497041420118,46.6206896551724,"final_size","metric",0.609452843120096,"0.95","46.62"
1,0.0214497041420118,46.6206896551724,"final_size","metric",0.616556119555921,"1","46.62"
0,0.0206995003568879,48.3103448275862,"final_size","metric",0.509299495611878,"0","48.31"
0.05,0.0206995003568879,48.3103448275862,"final_size","metric",0.509404240075292,"0.05","48.31"
0.1,0.0206995003568879,48.3103448275862,"final_size","metric",0.50982930952559,"0.1","48.31"
0.15,0.0206995003568879,48.3103448275862,"final_size","metric",0.510795662758345,"0.15","48.31"
0.2,0.0206995003568879,48.3103448275862,"final_size","metric",0.512629168774861,"0.2","48.31"
0.25,0.0206995003568879,48.3103448275862,"final_size","metric",0.515736821407393,"0.25","48.31"
0.3,0.0206995003568879,48.3103448275862,"final_size","metric",0.520441357542792,"0.3","48.31"
0.35,0.0206995003568879,48.3103448275862,"final_size","metric",0.526695045294145,"0.35","48.31"
0.4,0.0206995003568879,48.3103448275862,"final_size","metric",0.534006650450035,"0.4","48.31"
0.45,0.0206995003568879,48.3103448275862,"final_size","metric",0.541737927990016,"0.45","48.31"
0.5,0.0206995003568879,48.3103448275862,"final_size","metric",0.549398315193348,"0.5","48.31"
0.55,0.0206995003568879,48.3103448275862,"final_size","metric",0.556720356483564,"0.55","48.31"
0.6,0.0206995003568879,48.3103448275862,"final_size","metric",0.5636216371113,"0.6","48.31"
0.65,0.0206995003568879,48.3103448275862,"final_size","metric",0.570158153440158,"0.65","48.31"
0.7,0.0206995003568879,48.3103448275862,"final_size","metric",0.576491206177996,"0.7","48.31"
0.75,0.0206995003568879,48.3103448275862,"final_size","metric",0.582847314810262,"0.75","48.31"
0.8,0.0206995003568879,48.3103448275862,"final_size","metric",0.589437815053336,"0.8","48.31"
0.85,0.0206995003568879,48.3103448275862,"final_size","metric",0.596343984112017,"0.85","48.31"
0.9,0.0206995003568879,48.3103448275862,"final_size","metric",0.603466049411399,"0.9","48.31"
0.95,0.0206995003568879,48.3103448275862,"final_size","metric",0.610630112019178,"0.95","48.31"
1,0.0206995003568879,48.3103448275862,"final_size","metric",0.617757450092819,"1","48.31"
0,0.02,50,"final_size","metric",0.507293531516156,"0","50"
0.05,0.02,50,"final_size","metric",0.507434869198755,"0.05","50"
0.1,0.02,50,"final_size","metric",0.507965104594695,"0.1","50"
0.15,0.02,50,"final_size","metric",0.509153996834153,"0.15","50"
0.2,0.02,50,"final_size","metric",0.511391851866487,"0.2","50"
0.25,0.02,50,"final_size","metric",0.515119861774973,"0.25","50"
0.3,0.02,50,"final_size","metric",0.520565384189136,"0.3","50"
0.35,0.02,50,"final_size","metric",0.527454540608067,"0.35","50"
0.4,0.02,50,"final_size","metric",0.535135865592313,"0.4","50"
0.45,0.02,50,"final_size","metric",0.542978590896715,"0.45","50"
0.5,0.02,50,"final_size","metric",0.55058080357892,"0.5","50"
0.55,0.02,50,"final_size","metric",0.557763377214077,"0.55","50"
0.6,0.02,50,"final_size","metric",0.56451137814243,"0.6","50"
0.65,0.02,50,"final_size","metric",0.570931928388811,"0.65","50"
0.7,0.02,50,"final_size","metric",0.577224113566787,"0.7","50"
0.75,0.02,50,"final_size","metric",0.583629758255572,"0.75","50"
0.8,0.02,50,"final_size","metric",0.59033466871314,"0.8","50"
0.85,0.02,50,"final_size","metric",0.597356034972204,"0.85","50"
0.9,0.02,50,"final_size","metric",0.604542846556171,"0.9","50"
0.95,0.02,50,"final_size","metric",0.611729467499597,"0.95","50"
1,0.02,50,"final_size","metric",0.618883217375457,"1","50"
0,0,Inf,"final_size","metric",0.414596479954082,"0","Inf"
0.05,0,Inf,"final_size","metric",0.411863473621909,"0.05","Inf"
0.1,0,Inf,"final_size","metric",0.408923143631138,"0.1","Inf"
0.15,0,Inf,"final_size","metric",0.405759651486809,"0.15","Inf"
0.2,0,Inf,"final_size","metric",0.402355242394253,"0.2","Inf"
0.25,0,Inf,"final_size","metric",0.398689834642955,"0.25","Inf"
0.3,0,Inf,"final_size","metric",0.394740247424982,"0.3","Inf"
0.35,0,Inf,"final_size","metric",0.390479722422792,"0.35","Inf"
0.4,0,Inf,"final_size","metric",0.385877083589124,"0.4","Inf"
0.45,0,Inf,"final_size","metric",0.380895250457326,"0.45","Inf"
0.5,0,Inf,"final_size","metric",0.375490062492636,"0.5","Inf"
0.55,0,Inf,"final_size","metric",0.369607617245956,"0.55","Inf"
0.6,0,Inf,"final_size","metric",0.363181217723127,"0.6","Inf"
0.65,0,Inf,"final_size","metric",0.356126454086264,"0.65","Inf"
0.7,0,Inf,"final_size","metric",0.348334026521684,"0.7","Inf"
0.75,0,Inf,"final_size","metric",0.33965741286719,"0.75","Inf"
0.8,0,Inf,"final_size","metric",0.32989271151252,"0.8","Inf"
0.85,0,Inf,"final_size","metric",0.318740699534485,"0.85","Inf"
0.9,0,Inf,"final_size","metric",0.305730275834922,"0.9","Inf"
0.95,0,Inf,"final_size","metric",0.290038727836185,"0.95","Inf"
1,0,Inf,"final_size","metric",0.269967260410076,"1","Inf"
0,1,1,"final_size","diff",-0.622436591883111,"0","1"
0.05,1,1,"final_size","diff",-0.622356051494076,"0.05","1"
0.1,1,1,"final_size","diff",-0.622275068068295,"0.1","1"
0.15,1,1,"final_size","diff",-0.622193738270798,"0.15","1"
0.2,1,1,"final_size","diff",-0.622111959079228,"0.2","1"
0.25,1,1,"final_size","diff",-0.622029827092999,"0.25","1"
0.3,1,1,"final_size","diff",-0.621947239218626,"0.3","1"
0.35,1,1,"final_size","diff",-0.621864291979641,"0.35","1"
0.4,1,1,"final_size","diff",-0.621780882217848,"0.4","1"
0.45,1,1,"final_size","diff",-0.6216971063704,"0.45","1"
0.5,1,1,"final_size","diff",-0.621612911150321,"0.5","1"
0.55,1,1,"final_size","diff",-0.621528243109445,"0.55","1"
0.6,1,1,"final_size","diff",-0.6214431986814,"0.6","1"
0.65,1,1,"final_size","diff",-0.621357674428659,"0.65","1"
0.7,1,1,"final_size","diff",-0.621271766671334,"0.7","1"
