class,start_time,end_time,duration,final_size,ptEI,ptI,psEI,psI,hit,hit_time,rt_at_hit,r0,spectral_gap,switch_rate,residence_time,calibration,hom_r0
-1,0,476.631775451697,476.631775451697,0.357897366258935,134.208947263151,136.009067271151,0.0205235138113055,0.0117186896644825,0.249254084133582,156.01040069338,0.999844413785586,1.33447845661603,1.30020141735463,1,1,Fixed p,1.21182606783552
-1,0,420.028001866791,420.028001866791,0.403233573407635,119.407960530702,121.208080538703,0.0273982498319415,0.0156391997353209,0.294123371185613,141.609440629375,0.999630835972704,1.42489432320819,1.36884945335481,0.5,2,Fixed p,1.21182606783552
-1,0,378.025201680112,378.025201680112,0.444556647587177,107.607173811587,109.407293819588,0.0348822798221637,0.0199037187102752,0.321588287505047,125.808387225815,0.999825235867976,1.4940083670522,1.42289218423036,0.333333333333333,3,Fixed p,1.21182606783552
-1,0,350.223348223215,350.223348223215,0.477347930877755,99.0066004400293,100.606707113808,0.0417711689852979,0.0238259525749296,0.338231912767122,113.607573838256,0.999817714481387,1.54844657913996,1.46626388212426,0.25,4,Fixed p,1.21182606783552
-1,0,332.22214814321,332.22214814321,0.502134809585015,92.406160410694,94.2062804186946,0.0476405473923341,0.0271647015876894,0.34767998608835,104.606973798253,0.999646040635461,1.59238878222859,1.50172780953018,0.2,5,Fixed p,1.21182606783552
-1,0,320.621374758317,320.621374758317,0.520500664103444,87.6058403893593,89.4059603973598,0.052453362209991,0.0299000034166907,0.351881151921681,97.8065204346957,0.999978554269512,1.62858189905385,1.53121375321735,0.166666666666667,6,Fixed p,1.21182606783552
-1,0,313.620908060537,313.620908060537,0.533970541794037,83.805587039136,85.6057070471365,0.0563291555948883,0.0321012713482695,0.353067491629095,92.6061737449163,0.999937272023763,1.65889846750958,1.55608934572795,0.142857142857143,7,Fixed p,1.21182606783552
-1,0,309.620641376092,309.620641376092,0.543765885030742,81.005400360024,82.6055070338023,0.0594303339960277,0.0338607236965227,0.352941826072024,88.6059070604707,0.998623618466473,1.68465611009633,1.5773431354569,0.125,8,Fixed p,1.21182606783552
-1,0,307.820521368091,307.820521368091,0.550808109786874,78.6052403493566,80.2053470231349,0.0619100363761775,0.0352664956381517,0.350119780448774,85.2056803786919,0.999314039254657,1.70680768392301,1.5957041736387,0.111111111111111,9,Fixed p,1.21182606783552
-1,0,307.820521368091,307.820521368091,0.555778577115238,76.6051070071338,78.2052136809121,0.0638991211862834,0.0363928934715959,0.34658031390767,82.40549369958,0.999825927881386,1.72605875068084,1.61172042244477,0.1,10,Fixed p,1.21182606783552
-1,0,308.820588039203,308.820588039203,0.559179331744447,74.8049869991333,76.6051070071338,0.0655025685952068,0.0372999399034409,0.343892353314166,80.2053470231349,0.99820132071868,1.742942617303,1.62581095062656,0.0909090909090909,11,Fixed p,1.21182606783552
-1,0,310.820721381425,310.820721381425,0.561382131210528,73.4048936595773,75.2050136675778,0.066802466784199,0.0380342837501362,0.339794777142148,78.2052136809121,0.998429768848865,1.75786972025292,1.63830133553675,0.0833333333333333,12,Fixed p,1.21182606783552
-1,0,313.420894726315,313.420894726315,0.562664194307074,72.2048136542436,74.0049336622442,0.0678627723526661,0.0386324331246014,0.33497580102107,76.4050936729115,0.999751455835909,1.77116099456316,1.64944814058713,0.0769230769230769,13,Fixed p,1.21182606783552
-1,0,316.821121408094,316.821121408094,0.563234350614637,71.2047469831322,72.8048536569105,0.0687324239353797,0.0391232077294657,0.331796223813428,75.0050003333556,0.998357248893571,1.78307095660289,1.65945615607871,0.0714285714285714,14,Fixed p,1.21182606783552
-1,0,320.82138809254,320.82138809254,0.563251239691885,70.2046803120208,71.8047869857991,0.0694519509509804,0.0395273439292785,0.327085178187873,73.6049069937996,0.999770204467117,1.79380400918285,1.6684907563203,0.0666666666666667,15,Fixed p,1.21182606783552
-1,0,325.021668111207,325.021668111207,0.562836514165702,69.4046269751317,71.0047336489099,0.070048755827754,0.0398631719704157,0.324835020596704,72.6048403226882,0.997066754670665,1.80352617720758,1.6766869008105,0.0625,16,Fixed p,1.21182606783552
