class,start_time,end_time,duration,final_size,ptEI,ptI,psEI,psI,hit,hit_time,rt_at_hit,r0,spectral_gap,switch_rate,residence_time,calibration,hom_r0
-1,0,525.635042336156,525.635042336156,0.0124918175907671,0,7.00046669777985,0.001,0.000537691774283432,0.001,0,0.999857983619561,1.00085884246202,0.975151063015973,1,1,Fixed p,0.908869550876639
-1,0,795.003312513802,795.003312513802,0.0200777079310888,0,7.80003250013542,0.001,0.000542770286992916,,,,1.06867074240614,1.0266370900161,0.5,2,Fixed p,0.908869550876639
-1,0,1203.80501585423,1203.80501585423,0.0425660822752317,0,10.0000416668403,0.001,0.000548680587972362,,,,1.12050627528915,1.06716913817277,0.333333333333333,3,Fixed p,0.908869550876639
-1,0,1168.80487002029,1168.80487002029,0.0863954412302964,177.400739169747,179.200746669778,0.00154385630489428,0.000882158378884658,,,,1.16133493435497,1.0996979115932,0.25,4,Fixed p,0.908869550876639
-1,0,962.204009183372,962.204009183372,0.133607588252434,202.000841670174,203.800849170205,0.00302123921739948,0.00172624214729648,,,,1.19429158667144,1.12629585714763,0.2,5,Fixed p,0.908869550876639
-1,0,818.003408347535,818.003408347535,0.174700194181994,192.20080083667,194.000808336701,0.00494246632174337,0.00282376977564088,,,,1.22143642429039,1.14841031491302,0.166666666666667,6,Fixed p,0.908869550876639
-1,0,725.248349889993,725.248349889993,0.208759818514681,179.411960797386,181.012067471165,0.00700674025947602,0.00400282579671816,0.194661193146271,323.421561437429,0.999958984836839,1.24417385063219,1.16706700929596,0.142857142857143,7,Fixed p,0.908869550876639
-1,0,663.64424294953,663.64424294953,0.236670396338816,168.211214080939,170.011334088939,0.0090381176429966,0.00516289568722494,0.203944361187886,255.217014467631,0.999900802565041,1.26349208257224,1.18300735159267,0.125,8,Fixed p,0.908869550876639
-1,0,621.241416094406,621.241416094406,0.25952185039667,159.210614040936,160.810720714714,0.0109448853328292,0.00625162327267156,0.210572614056325,221.414760984066,0.999855257850967,1.28010576294226,1.19677813022902,0.111111111111111,9,Fixed p,0.908869550876639
-1,0,591.039402626842,591.039402626842,0.278281260343178,151.810120674712,153.41022734849,0.0126867896940181,0.00724604190229482,0.215007196590991,199.813320888059,0.99999986443857,1.29454406301063,1.20879031683358,0.1,10,Fixed p,0.908869550876639
-1,0,569.037935862391,569.037935862391,0.293740867495445,145.609707313821,147.409827321821,0.0142529303154418,0.00813995159484123,0.21824332662131,184.812320821388,0.999745548195194,1.30720696297725,1.21935821296992,0.0909090909090909,11,Fixed p,0.908869550876639
-1,0,552.836855790386,552.836855790386,0.306532797884022,140.609373958264,142.209480632042,0.0156480181858794,0.00893611110535943,0.22009676495312,173.411560770718,0.999709603657136,1.31840229018969,1.22872600165257,0.0833333333333333,12,Fixed p,0.908869550876639
