"ξ","ε","residence_time","R0","r0","residence_time_f","p_low","p_high","diff","r0_calib"
0.121212121212121,0,8.25,2.06444145334822,2.5,"8.25",0.812,0.523,-0.289,"2.5"
0.121212121212121,0.111111111111111,8.25,2.09924536532882,2.5,"8.25",0.814,0.549,-0.265,"2.5"
0.121212121212121,0.222222222222222,8.25,2.13796858266012,2.5,"8.25",0.839,0.532,-0.307,"2.5"
0.121212121212121,0.333333333333333,8.25,2.18117590627842,2.5,"8.25",0.818,0.55,-0.268,"2.5"
0.121212121212121,0.444444444444444,8.25,2.22948745964164,2.5,"8.25",0.822,0.537,-0.285,"2.5"
0.121212121212121,0.555555555555556,8.25,2.28356073994832,2.5,"8.25",0.808,0.529,-0.279,"2.5"
0.121212121212121,0.666666666666667,8.25,2.34405878372958,2.5,"8.25",0.837,0.549,-0.288,"2.5"
0.121212121212121,0.777777777777778,8.25,2.41160317648105,2.5,"8.25",0.851,0.527,-0.324,"2.5"
0.121212121212121,0.888888888888889,8.25,2.48671496966386,2.5,"8.25",0.837,0.519,-0.318,"2.5"
0.121212121212121,1,8.25,2.56975261242905,2.5,"8.25",0.842,0.542,-0.3,"2.5"
0.216216216216216,0,4.625,1.90039992279106,2.5,"4.625",0.81,0.618,-0.192,"2.5"
0.216216216216216,0.111111111111111,4.625,1.92277616674478,2.5,"4.625",0.772,0.62,-0.152,"2.5"
0.216216216216216,0.222222222222222,4.625,1.94736386815769,2.5,"4.625",0.786,0.628,-0.158,"2.5"
0.216216216216216,0.333333333333333,4.625,1.97446565054537,2.5,"4.625",0.778,0.602,-0.176,"2.5"
0.216216216216216,0.444444444444444,4.625,2.00442306278946,2.5,"4.625",0.78,0.602,-0.178,"2.5"
0.216216216216216,0.555555555555556,4.625,2.03761569592735,2.5,"4.625",0.798,0.624,-0.174,"2.5"
0.216216216216216,0.666666666666667,4.625,2.07445626422987,2.5,"4.625",0.808,0.634,-0.174,"2.5"
0.216216216216216,0.777777777777778,4.625,2.11537991774346,2.5,"4.625",0.776,0.623,-0.153,"2.5"
0.216216216216216,0.888888888888889,4.625,2.16082624220992,2.5,"4.625",0.813,0.606,-0.207,"2.5"
0.216216216216216,1,4.625,2.2112133354728,2.5,"4.625",0.815,0.611,-0.204,"2.5"
1,0,1,1.53814154281066,2.5,"1",0.778,0.717,-0.061,"2.5"
1,0.111111111111111,1,1.54138900577102,2.5,"1",0.75,0.723,-0.027,"2.5"
1,0.222222222222222,1,1.54478812557731,2.5,"1",0.742,0.724,-0.018,"2.5"
1,0.333333333333333,1,1.54835021987566,2.5,"1",0.759,0.738,-0.021,"2.5"
1,0.444444444444444,1,1.55208771201656,2.5,"1",0.749,0.691,-0.058,"2.5"
1,0.555555555555556,1,1.55601425680043,2.5,"1",0.748,0.72,-0.028,"2.5"
1,0.666666666666667,1,1.56014488096441,2.5,"1",0.758,0.724,-0.034,"2.5"
1,0.777777777777778,1,1.56449613974854,2.5,"1",0.743,0.722,-0.021,"2.5"
1,0.888888888888889,1,1.56908629078587,2.5,"1",0.745,0.738,-0.00700000000000001,"2.5"
1,1,1,1.57393548634523,2.5,"1",0.73,0.732,0.002,"2.5"
0,0,Inf,2.5,2.5,"Inf",0.938,0.367,-0.571,"2.5"
0,0.111111111111111,Inf,2.57487481780386,2.5,"Inf",0.944,0.361,-0.583,"2.5"
0,0.222222222222222,Inf,2.65973290728249,2.5,"Inf",0.958,0.334,-0.624,"2.5"
0,0.333333333333333,Inf,2.75593114363421,2.5,"Inf",0.958,0.323,-0.635,"2.5"
0,0.444444444444444,Inf,2.86476715064437,2.5,"Inf",0.961,0.316,-0.645,"2.5"
0,0.555555555555556,Inf,2.98733130300449,2.5,"Inf",0.978,0.316,-0.662,"2.5"
0,0.666666666666667,Inf,3.12434326143668,2.5,"Inf",0.978,0.289,-0.689,"2.5"
0,0.777777777777778,Inf,3.27601885937275,2.5,"Inf",0.98,0.295,-0.685,"2.5"
0,0.888888888888889,Inf,3.44201642748152,2.5,"Inf",0.993,0.293,-0.7,"2.5"
0,1,Inf,3.62148642979462,2.5,"Inf",1,0.258,-0.742,"2.5"
0.0333333333333333,0,30,3.26915397027456,3.5,"30",0.84,0.277,-0.563,"3.5"
0.0333333333333333,0.111111111111111,30,3.35136685391578,3.5,"30",0.838,0.287,-0.551,"3.5"
0.0333333333333333,0.222222222222222,30,3.44406151504422,3.5,"30",0.857,0.298,-0.559,"3.5"
0.0333333333333333,0.333333333333333,30,3.54872576510819,3.5,"30",0.848,0.285,-0.563,"3.5"
0.0333333333333333,0.444444444444444,30,3.66687202720215,3.5,"30",0.856,0.284,-0.572,"3.5"
0.0333333333333333,0.555555555555556,30,3.79991327608182,3.5,"30",0.848,0.271,-0.577,"3.5"
0.0333333333333333,0.666666666666667,30,3.94900263409705,3.5,"30",0.881,0.272,-0.609,"3.5"
0.0333333333333333,0.777777777777778,30,4.1148659455923,3.5,"30",0.888,0.277,-0.611,"3.5"
0.0333333333333333,0.888888888888889,30,4.29767406526925,3.5,"30",0.882,0.278,-0.604,"3.5"
0.0333333333333333,1,30,4.49700009319656,3.5,"30",0.904,0.277,-0.627,"3.5"
0.037914691943128,0,26.375,3.24248251664094,3.5,"26.375",0.841,0.304,-0.537,"3.5"
0.037914691943128,0.111111111111111,26.375,3.32217881742012,3.5,"26.375",0.835,0.298,-0.537,"3.5"
0.037914691943128,0.222222222222222,26.375,3.41197176680305,3.5,"26.375",0.823,0.311,-0.512,"3.5"
0.037914691943128,0.333333333333333,26.375,3.51329983974351,3.5,"26.375",0.852,0.313,-0.539,"3.5"
0.037914691943128,0.444444444444444,26.375,3.62763474048456,3.5,"26.375",0.864,0.318,-0.546,"3.5"
0.037914691943128,0.555555555555556,26.375,3.75636627391715,3.5,"26.375",0.832,0.275,-0.557,"3.5"
0.037914691943128,0.666666666666667,26.375,3.90065074111228,3.5,"26.375",0.883,0.288,-0.595,"3.5"
0.037914691943128,0.777777777777778,26.375,4.06124863548806,3.5,"26.375",0.875,0.299,-0.576,"3.5"
0.037914691943128,0.888888888888889,26.375,4.23839498643853,3.5,"26.375",0.876,0.278,-0.598,"3.5"
0.037914691943128,1,26.375,4.43174687568668,3.5,"26.375",0.88,0.291,-0.589,"3.5"
0.043956043956044,0,22.75,3.20884284539133,3.5,"22.75",0.803,0.32,-0.483,"3.5"
0.043956043956044,0.111111111111111,22.75,3.2853960572242,3.5,"22.75",0.83,0.307,-0.523,"3.5"
0.043956043956044,0.222222222222222,22.75,3.3715664435656,3.5,"22.75",0.819,0.304,-0.515,"3.5"
0.043956043956044,0.333333333333333,22.75,3.468729969863,3.5,"22.75",0.847,0.295,-0.552,"3.5"
0.043956043956044,0.444444444444444,22.75,3.57830557382275,3.5,"22.75",0.842,0.281,-0.561,"3.5"
0.043956043956044,0.555555555555556,22.75,3.70165098368289,3.5,"22.75",0.85,0.287,-0.563,"3.5"
0.043956043956044,0.666666666666667,22.75,3.83992229523261,3.5,"22.75",0.882,0.292,-0.59,"3.5"
0.043956043956044,0.777777777777778,22.75,3.99391885002479,3.5,"22.75",0.857,0.287,-0.57,"3.5"
0.043956043956044,0.888888888888889,22.75,4.16395239254645,3.5,"22.75",0.883,0.289,-0.594,"3.5"
0.043956043956044,1,22.75,4.34978359030488,3.5,"22.75",0.881,0.301,-0.58,"3.5"
0.0522875816993464,0,19.125,3.16509384288537,3.5,"19.125",0.801,0.366,-0.435,"3.5"
0.0522875816993464,0.111111111111111,19.125,3.2376128446426,3.5,"19.125",0.79,0.32,-0.47,"3.5"
0.0522875816993464,0.222222222222222,19.125,3.31913642364945,3.5,"19.125",0.788,0.292,-0.496,"3.5"
0.0522875816993464,0.333333333333333,19.125,3.41095894335599,3.5,"19.125",0.822,0.326,-0.496,"3.5"
0.0522875816993464,0.444444444444444,19.125,3.51442854936759,3.5,"19.125",0.818,0.333,-0.485,"3.5"
0.0522875816993464,0.555555555555556,19.125,3.6308566265171,3.5,"19.125",0.828,0.314,-0.514,"3.5"
0.0522875816993464,0.666666666666667,19.125,3.76139193564209,3.5,"19.125",0.829,0.315,-0.514,"3.5"
0.0522875816993464,0.777777777777778,19.125,3.90687591098756,3.5,"19.125",0.842,0.303,-0.539,"3.5"
0.0522875816993464,0.888888888888889,19.125,4.06771236011867,3.5,"19.125",0.865,0.306,-0.559,"3.5"
0.0522875816993464,1,19.125,4.24379194197673,3.5,"19.125",0.865,0.272,-0.593,"3.5"
0.0645161290322581,0,15.5,3.10587263217608,3.5,"15.5",0.791,0.344,-0.447,"3.5"
0.0645161290322581,0.111111111111111,15.5,3.17303124724914,3.5,"15.5",0.805,0.349,-0.456,"3.5"
0.0645161290322581,0.222222222222222,15.5,3.24838617120753,3.5,"15.5",0.806,0.337,-0.469,"3.5"
0.0645161290322581,0.333333333333333,15.5,3.33312117396871,3.5,"15.5",0.8,0.352,-0.448,"3.5"
0.0645161290322581,0.444444444444444,15.5,3.42848515688662,3.5,"15.5",0.815,0.359,-0.456,"3.5"
0.0645161290322581,0.555555555555556,15.5,3.53571884506348,3.5,"15.5",0.822,0.352,-0.47,"3.5"
0.0645161290322581,0.666666666666667,15.5,3.65594837359246,3.5,"15.5",0.792,0.326,-0.466,"3.5"
0.0645161290322581,0.777777777777778,15.5,3.79005628836419,3.5,"15.5",0.83,0.323,-0.507,"3.5"
0.0645161290322581,0.888888888888889,15.5,3.93855559120831,3.5,"15.5",0.82,0.319,-0.501,"3.5"
0.0645161290322581,1,15.5,4.10150228349026,3.5,"15.5",0.84,0.327,-0.513,"3.5"
0.0842105263157895,0,11.875,3.02120823464353,3.5,"11.875",0.766,0.355,-0.411,"3.5"
0.0842105263157895,0.111111111111111,11.875,3.08091703745907,3.5,"11.875",0.766,0.336,-0.43,"3.5"
0.0842105263157895,0.222222222222222,11.875,3.14771207637877,3.5,"11.875",0.782,0.378,-0.404,"3.5"
0.0842105263157895,0.333333333333333,11.875,3.22262001462165,3.5,"11.875",0.785,0.389,-0.396,"3.5"
0.0842105263157895,0.444444444444444,11.875,3.3067426006677,3.5,"11.875",0.788,0.351,-0.437,"3.5"
0.0842105263157895,0.555555555555556,11.875,3.40120518626032,3.5,"11.875",0.796,0.363,-0.433,"3.5"
0.0842105263157895,0.666666666666667,11.875,3.50707679523513,3.5,"11.875",0.782,0.39,-0.392,"3.5"
0.0842105263157895,0.777777777777778,11.875,3.6252656771168,3.5,"11.875",0.796,0.343,-0.453,"3.5"
0.0842105263157895,0.888888888888889,11.875,3.75640604666557,3.5,"11.875",0.794,0.385,-0.409,"3.5"
0.0842105263157895,1,11.875,3.90076276296322,3.5,"11.875",0.817,0.349,-0.468,"3.5"
0.121212121212121,0,8.25,2.89021803468751,3.5,"8.25",0.724,0.393,-0.331,"3.5"
0.121212121212121,0.111111111111111,8.25,2.93894351146035,3.5,"8.25",0.748,0.416,-0.332,"3.5"
0.121212121212121,0.222222222222222,8.25,2.99315601572416,3.5,"8.25",0.765,0.388,-0.377,"3.5"
0.121212121212121,0.333333333333333,8.25,3.05364626878979,3.5,"8.25",0.739,0.423,-0.316,"3.5"
0.121212121212121,0.444444444444444,8.25,3.12128244349829,3.5,"8.25",0.716,0.398,-0.318,"3.5"
0.121212121212121,0.555555555555556,8.25,3.19698503592765,3.5,"8.25",0.719,0.412,-0.307,"3.5"
0.121212121212121,0.666666666666667,8.25,3.28168229722142,3.5,"8.25",0.764,0.403,-0.361,"3.5"
0.121212121212121,0.777777777777778,8.25,3.37624444707346,3.5,"8.25",0.743,0.389,-0.354,"3.5"
0.121212121212121,0.888888888888889,8.25,3.4814009575294,3.5,"8.25",0.769,0.398,-0.371,"3.5"
0.121212121212121,1,8.25,3.59765365740067,3.5,"8.25",0.75,0.41,-0.34,"3.5"
0.216216216216216,0,4.625,2.66055989190749,3.5,"4.625",0.67,0.445,-0.225,"3.5"
0.216216216216216,0.111111111111111,4.625,2.69188663344269,3.5,"4.625",0.666,0.453,-0.213,"3.5"
0.216216216216216,0.222222222222222,4.625,2.72630941542076,3.5,"4.625",0.676,0.454,-0.222,"3.5"
0.216216216216216,0.333333333333333,4.625,2.76425191076352,3.5,"4.625",0.693,0.459,-0.234,"3.5"
0.216216216216216,0.444444444444444,4.625,2.80619228790524,3.5,"4.625",0.665,0.461,-0.204,"3.5"
0.216216216216216,0.555555555555556,4.625,2.8526619742983,3.5,"4.625",0.691,0.465,-0.226,"3.5"
0.216216216216216,0.666666666666667,4.625,2.90423876992182,3.5,"4.625",0.706,0.456,-0.25,"3.5"
0.216216216216216,0.777777777777778,4.625,2.96153188484084,3.5,"4.625",0.706,0.431,-0.275,"3.5"
0.216216216216216,0.888888888888889,4.625,3.02515673909389,3.5,"4.625",0.712,0.485,-0.227,"3.5"
0.216216216216216,1,4.625,3.09569866966192,3.5,"4.625",0.682,0.474,-0.208,"3.5"
1,0,1,2.15339815993493,3.5,"1",0.569,0.56,-0.0089999999999999,"3.5"
1,0.111111111111111,1,2.15794460807943,3.5,"1",0.572,0.559,-0.0129999999999999,"3.5"
1,0.222222222222222,1,2.16270337580823,3.5,"1",0.56,0.545,-0.015,"3.5"
1,0.333333333333333,1,2.16769030782592,3.5,"1",0.569,0.52,-0.0489999999999999,"3.5"
1,0.444444444444444,1,2.17292279682318,3.5,"1",0.602,0.539,-0.063,"3.5"
1,0.555555555555556,1,2.1784199595206,3.5,"1",0.595,0.544,-0.0509999999999999,"3.5"
1,0.666666666666667,1,2.18420283335017,3.5,"1",0.581,0.555,-0.0259999999999999,"3.5"
1,0.777777777777778,1,2.19029459564796,3.5,"1",0.576,0.566,-0.01,"3.5"
1,0.888888888888889,1,2.19672080710021,3.5,"1",0.602,0.557,-0.0449999999999999,"3.5"
1,1,1,2.20350968088332,3.5,"1",0.567,0.549,-0.0179999999999999,"3.5"
0,0,Inf,3.5,3.5,"Inf",0.892,0.222,-0.67,"3.5"
0,0.111111111111111,Inf,3.6048247449254,3.5,"Inf",0.908,0.245,-0.663,"3.5"
0,0.222222222222222,Inf,3.72362607019549,3.5,"Inf",0.909,0.242,-0.667,"3.5"
0,0.333333333333333,Inf,3.85830360108789,3.5,"Inf",0.926,0.227,-0.699,"3.5"
0,0.444444444444444,Inf,4.01067401090211,3.5,"Inf",0.946,0.199,-0.747,"3.5"
0,0.555555555555556,Inf,4.18226382420629,3.5,"Inf",0.956,0.21,-0.746,"3.5"
0,0.666666666666667,Inf,4.37408056601135,3.5,"Inf",0.964,0.217,-0.747,"3.5"
0,0.777777777777778,Inf,4.58642640312186,3.5,"Inf",0.978,0.206,-0.772,"3.5"
0,0.888888888888889,Inf,4.81882299847413,3.5,"Inf",0.982,0.207,-0.775,"3.5"
0,1,Inf,5.07008100171247,3.5,"Inf",0.999,0.183,-0.816,"3.5"
